client_id,client_type,age_band,gender,region,signup_month,first_trip_date,last_trip_date,days_since_last_trip,lifetime_trips,trips_last_12m,lifetime_spend,spend_last_12m,avg_spend_per_trip,avg_lead_time_days,trips_one_way,trips_round_trip,trips_multi_leg,preferred_aircraft_category,nps_response,website_visits_last_30d
C-85B1EFCD2D75,Individual,45-54,M,South,2024-12-01,2024-12-30,2024-12-30,397,1,0,25903.36,0.0,25903.36,19.0,0,1,0,Ultra Long Range,7.0,3
C-B27FB8E174E5,Individual,55-64,M,South,2025-01-01,2025-01-16,2026-01-23,8,2,1,94848.69,46131.1,47424.34,25.0,0,2,0,Light Jet,1.0,6
C-51F234C04073,Individual,45-54,,South,2024-12-01,2025-02-14,2025-05-23,253,2,2,35206.990000000005,35206.99,17603.5,10.5,1,1,0,Light Jet,,4
C-D2BFC4B5F0E1,Business,45-54,Unknown,Midwest,2025-03-01,2025-04-25,2026-01-03,28,10,10,526630.59,526630.59,52663.06,39.6,2,8,0,Ultra Long Range,7.0,5
C-E531E6D203AC,Individual,55-64,M,West,2024-12-01,2025-01-17,2026-01-23,8,10,9,253487.09,244597.07,25348.71,24.6,2,8,0,Light Jet,,3
C-84B5FF74525E,Business,35-44,M,West,2025-01-01,2025-02-27,2025-10-14,109,13,13,161997.84,161997.84,12461.37,4.3,11,2,0,Super Mid,,6
C-8519E1916ABB,Individual,45-54,F,South,2025-01-01,2025-05-22,2026-01-06,25,4,4,74644.64,74644.64,18661.16,21.5,1,3,0,Ultra Long Range,,3
C-B1B36943D2FF,Individual,45-54,F,West,2025-02-01,2025-02-28,2026-01-23,8,34,34,766054.73,766054.73,22531.02,38.6,8,26,0,Midsize,,6
C-1E14F112531A,Individual,45-54,M,Northeast,2025-01-01,2025-06-28,2025-11-15,77,2,2,54928.490000000005,54928.49,27464.25,11.5,2,0,0,Light Jet,0.0,8
C-D23361C28C3E,Individual,45-54,F,Midwest,2025-01-01,2025-01-03,2025-01-03,393,1,0,21045.56,0.0,21045.56,,1,0,0,Ultra Long Range,,4
C-BC9A34F39546,Individual,45-54,M,Midwest,2025-01-01,2025-01-07,2026-01-14,17,9,8,165380.05,153632.61,18375.56,12.2,6,2,1,Midsize,7.0,2
C-1F94B0D36C88,Individual,45-54,M,South,2025-08-01,2025-10-17,2025-12-30,32,3,3,66591.67,66591.67,22197.22,24.7,1,2,0,Light Jet,,4
C-5C85B31B77F1,Business,65+,F,West,2025-10-01,2025-12-12,2025-12-12,50,1,1,16522.33,16522.33,16522.33,10.0,1,0,0,Ultra Long Range,,5
C-01A8C1806C25,Individual,35-44,M,South,2025-10-01,2025-11-23,2025-11-23,69,1,1,12314.0,12314.0,12314.0,15.0,1,0,0,Midsize,7.0,7
C-9E25AFE6F5BB,Individual,45-54,M,Northeast,2025-07-01,2025-10-10,2025-10-10,113,1,1,23234.47,23234.47,23234.47,4.0,0,1,0,Midsize,5.0,7
C-A58CA1E4683A,Individual,45-54,Unknown,South,2025-01-01,2025-01-18,2025-10-09,114,3,2,148163.22999999998,95149.74,49387.74,15.5,0,3,0,Midsize,,3
C-6BD76C9970BA,Individual,65+,F,South,,2025-02-20,2025-02-20,345,1,1,86317.76,86317.76,86317.76,3.0,0,1,0,Super Mid,,8
C-8FC4FD689A09,Individual,45-54,,Northeast,2025-01-01,2025-07-12,2025-07-12,203,1,1,35907.05,35907.05,35907.05,164.0,0,1,0,Ultra Long Range,,2
C-4087A63B0C45,Individual,55-64,M,West,2025-05-01,2025-05-23,2025-11-20,72,3,3,387578.21,387578.21,129192.74,19.0,1,2,0,Light Jet,7.0,4
C-43760DF9FA7D,Individual,35-44,M,Northeast,2025-01-01,2025-01-23,2025-01-23,373,1,0,19159.6,0.0,19159.6,0.0,1,0,0,Midsize,,2
C-0039E1748BF8,Individual,45-54,M,West,2025-02-01,2025-05-18,2025-10-22,101,2,2,41806.69,41806.69,20903.34,63.5,2,0,0,Light Jet,,2
C-6291A46BC516,Individual,55-64,M,Northeast,,2025-07-18,2025-07-18,197,1,1,9746.27,9746.27,9746.27,59.0,0,1,0,Super Mid,,5
C-42CD1304B27A,Individual,45-54,M,South,2025-09-01,2025-12-06,2025-12-06,56,1,1,13522.52,13522.52,13522.52,36.0,1,0,0,Light Jet,,3
C-0150F71406B1,Individual,55-64,M,West,2025-02-01,2025-02-01,2025-02-01,364,1,1,25589.98,25589.98,25589.98,2.0,1,0,0,Ultra Long Range,,4
C-BB91B514A301,Individual,45-54,F,South,2025-03-01,2025-03-08,2026-01-24,7,4,4,108052.03,108052.03,27013.01,1.2,3,1,0,Ultra Long Range,,5
C-0772ED0F93A3,Individual,65+,M,Northeast,2025-10-01,2025-10-10,2025-10-10,113,1,1,12734.21,12734.21,12734.21,2.0,1,0,0,Ultra Long Range,,3
C-FC70FCFA4C4C,Individual,65+,M,West,2025-02-01,2025-03-20,2025-09-23,130,4,4,116966.69,116966.69,29241.67,,0,3,1,Super Mid,,6
C-DBDD3C98A2FF,Individual,45-54,F,Northeast,2025-02-01,2025-02-22,2025-12-30,32,17,17,335132.19,335132.19,19713.66,,9,8,0,Light Jet,,4
C-5967CCC6542B,Individual,45-54,M,South,2025-02-01,2025-04-23,2025-11-25,67,7,7,122711.19,122711.19,17530.17,20.1,2,5,0,Light Jet,6.0,4
C-7DF956CC61E9,Individual,65+,M,Northeast,2025-04-01,2025-06-02,2025-09-20,133,4,4,89754.65,89754.65,22438.66,23.0,1,3,0,Light Jet,8.0,5
C-6419C2D71C76,Individual,65+,M,International,2025-05-01,2025-05-22,2025-12-09,53,3,3,85044.98,85044.98,28348.33,19.0,2,1,0,Heavy Jet,,8
C-122CE47C0C1C,Individual,45-54,M,West,2025-04-01,2025-04-30,2025-04-30,276,1,1,31453.43,31453.43,31453.43,51.0,1,0,0,Light Jet,,2
C-2B1155B62DE7,Individual,45-54,F,West,2025-03-01,2025-03-15,2025-03-15,322,1,1,79708.91,79708.91,79708.91,9.0,0,1,0,Super Mid,,3
C-D5EE3C0639ED,Individual,45-54,M,West,2025-03-01,2025-03-24,2025-06-19,226,4,4,141702.37,141702.37,35425.59,7.0,3,0,1,Midsize,,1
C-A4862ED7781C,Individual,35-44,M,South,2025-05-01,2025-05-03,2025-10-19,104,2,2,33866.39,33866.39,16933.2,35.5,2,0,0,Light Jet,10.0,5
C-1B299962F3F3,Individual,35-44,F,Northeast,2025-03-01,2025-03-19,2025-03-23,314,2,2,33846.66,33846.66,16923.33,8.0,1,1,0,Midsize,,5
C-5D186DD85FEB,Individual,35-44,F,West,2025-03-01,2025-03-06,2025-08-16,168,4,4,113278.46,113278.46,28319.62,22.2,0,4,0,Super Mid,8.0,2
C-AE68C55197B7,Business,35-44,Unknown,South,2025-05-01,2025-05-30,2025-05-30,246,1,1,19128.3,19128.3,19128.3,17.0,0,1,0,Midsize,,2
C-93C2033264AE,Individual,45-54,M,South,2025-03-01,2025-03-16,2025-03-16,321,1,1,26616.38,26616.38,26616.38,4.0,0,1,0,Light Jet,,3
C-11B4B8A0DC60,Individual,45-54,M,South,2025-08-01,2025-08-22,2025-08-22,162,1,1,96070.97,96070.97,96070.97,92.0,0,1,0,Midsize,,7
C-C2204C1EE3EF,Individual,65+,,Northeast,2025-03-01,2025-03-13,2025-03-13,324,1,1,78648.9,78648.9,78648.9,0.0,0,1,0,Light Jet,,5
C-CE7FC834BF0F,Individual,35-44,F,Unknown,2025-04-01,2025-05-14,2026-01-30,1,4,4,81760.13,81760.13,20440.03,25.5,2,2,0,Midsize,,5
C-D164441194DD,Individual,55-64,M,South,2025-04-01,2025-04-15,2025-04-15,291,1,1,20894.71,20894.71,20894.71,4.0,1,0,0,Heavy Jet,,6
C-F7DD53034D2E,Individual,45-54,M,Northeast,2025-03-01,2025-03-23,2025-11-23,69,10,10,149251.23,149251.23,14925.12,3.3,9,1,0,Midsize,3.0,3
C-3940BD976737,Individual,45-54,M,South,2025-04-01,2025-04-13,2025-12-27,35,3,3,217327.11,217327.11,72442.37,21.0,0,3,0,Heavy Jet,,6
C-94F5BBCCC52F,Individual,55-64,Other,Unknown,2025-12-01,2025-12-05,2025-12-05,57,1,1,29121.81,29121.81,29121.81,15.0,0,1,0,Light Jet,,3
C-1D82E30A8F9A,Individual,35-44,M,South,2025-04-01,2025-04-05,2025-04-05,301,1,1,37222.93,37222.93,37222.93,6.0,1,0,0,Heavy Jet,,6
C-B167C4EEB7FF,Individual,55-64,M,Northeast,2025-04-01,2025-05-04,2025-07-16,199,3,3,49997.91,49997.91,16665.97,6.7,1,2,0,Midsize,,7
C-728F3C91C7C7,Individual,45-54,M,West,,2025-08-12,2025-11-16,76,4,4,107604.86,107604.86,26901.22,5.2,4,0,0,Light Jet,9.0,3
C-ABC1294758DB,Individual,55-64,M,West,2025-04-01,2025-06-03,2025-06-03,242,1,1,19922.67,19922.67,19922.67,6.0,1,0,0,Super Mid,,1
C-13724AA32A40,Individual,45-54,F,Northeast,2025-04-01,2025-04-08,2025-04-08,298,1,1,12964.88,12964.88,12964.88,5.0,1,0,0,Super Mid,,3
C-28C2454717E5,Individual,65+,M,Northeast,2025-10-01,2025-10-10,2025-10-10,113,1,1,37917.59,37917.59,37917.59,23.0,0,1,0,Light Jet,,5
C-012B5D1B0BA3,Individual,45-54,F,Northeast,2025-04-01,2025-05-08,2025-12-19,43,4,4,97247.69,97247.69,24311.92,2.8,2,2,0,Super Mid,2.0,2
C-BFF8363AD62D,Individual,45-54,Unknown,South,2025-04-01,2025-04-26,2025-12-06,56,3,3,64071.03,64071.03,21357.01,,0,3,0,Heavy Jet,,5
C-F73960119C44,Individual,45-54,M,South,2025-04-01,2025-06-28,2025-11-29,63,13,13,269837.89,269837.89,20756.76,8.2,11,2,0,Super Mid,,4
C-DCAFD456AF01,Individual,45-54,M,Northeast,2025-06-01,2025-06-12,2025-06-12,233,1,1,27597.27,27597.27,27597.27,41.0,1,0,0,Ultra Long Range,4.0,3
C-ABBF01205112,Individual,45-54,M,South,2025-06-01,2025-06-14,2025-06-14,231,1,1,33344.21,33344.21,33344.21,23.0,1,0,0,Midsize,,6
C-106BF0FF1A57,Individual,55-64,F,South,2025-08-01,2025-08-14,2025-08-14,170,1,1,70399.59,70399.59,70399.59,52.0,0,1,0,Super Mid,,5
C-772B7E5C76B5,Individual,65+,M,West,2025-05-01,2025-05-06,2025-05-06,270,1,1,20351.85,20351.85,20351.85,20.0,1,0,0,Heavy Jet,,10
C-329D9FA313E2,Individual,45-54,M,Unknown,2025-04-01,2025-06-09,2025-10-10,113,3,3,125116.6,125116.6,41705.53,13.7,0,3,0,Ultra Long Range,10.0,9
C-286DE5443AD9,Individual,35-44,F,West,2026-01-01,2026-01-17,2026-01-30,1,3,3,35237.729999999996,35237.73,11745.91,5.7,0,3,0,Heavy Jet,,3
C-4660E958F1AA,Individual,55-64,M,South,,2025-04-19,2025-11-24,68,3,3,64197.04,64197.04,21399.01,6.5,2,1,0,Ultra Long Range,,1
C-5A6FA13F0978,Individual,45-54,Unknown,South,2025-04-01,2025-04-20,2025-04-20,286,1,1,12054.9,12054.9,12054.9,3.0,1,0,0,Midsize,10.0,6
C-A10561D49DA5,Individual,55-64,M,International,,2025-06-21,2025-10-24,99,3,3,80352.76000000001,80352.76,26784.25,25.7,0,3,0,Midsize,,4
C-EA419C2D779F,Individual,45-54,M,South,2025-04-01,2025-05-10,2025-11-13,79,7,7,97965.09,97965.09,13995.01,2.7,6,1,0,Heavy Jet,,4
C-6D552A864FE3,Individual,35-44,F,South,2025-07-01,2025-07-10,2025-07-10,205,1,1,22991.13,22991.13,22991.13,76.0,1,0,0,Heavy Jet,,3
C-4B63B43C705A,Individual,65+,F,Northeast,2025-05-01,2025-05-23,2025-05-23,253,1,1,57423.15,57423.15,57423.15,25.0,0,1,0,Midsize,,4
C-D2920CB788F0,Individual,65+,M,West,2026-01-01,2026-01-05,2026-01-05,26,1,1,68331.86,68331.86,68331.86,1.0,1,0,0,Midsize,,7
C-5A8FC048632F,Individual,45-54,F,West,2025-05-01,2025-05-06,2025-09-01,152,5,5,359378.16,359378.16,71875.63,9.6,2,1,2,Light Jet,,2
C-10398A302ED2,Individual,45-54,Other,South,2025-06-01,2025-06-18,2025-06-18,227,1,1,4502.58,4502.58,4502.58,0.0,1,0,0,Heavy Jet,,3
C-633D8AD5D3D2,Individual,45-54,M,South,,2025-05-29,2025-05-29,247,1,1,14149.5,14149.5,14149.5,27.0,1,0,0,Light Jet,3.0,2
C-2AAE8620F6CF,Individual,55-64,Unknown,Unknown,2025-05-01,2025-05-04,2025-05-04,272,1,1,40779.24,40779.24,40779.24,3.0,1,0,0,Light Jet,,10
C-44A0BD3D60E2,Individual,55-64,M,South,2025-06-01,2025-06-12,2025-12-27,35,3,3,156540.66,156540.66,52180.22,24.0,0,3,0,Midsize,,3
C-F84F966F8E17,Individual,65+,,West,2025-05-01,2025-05-23,2025-05-23,253,1,1,16037.64,16037.64,16037.64,5.0,0,1,0,Super Mid,,5
C-220CEADA4E71,Individual,45-54,M,West,2025-05-01,2025-06-28,2025-12-23,39,2,2,147168.93,147168.93,73584.46,15.0,0,1,1,Midsize,6.0,2
C-12941701B853,Individual,35-44,F,West,2025-09-01,2025-09-03,2025-09-03,150,1,1,51450.62,51450.62,51450.62,91.0,0,1,0,Light Jet,10.0,5
C-926910BAA894,Individual,35-44,M,South,2025-06-01,2025-06-09,2025-06-09,236,1,1,62084.87,62084.87,62084.87,11.0,0,0,1,Midsize,4.0,0
C-50403FBD088F,Individual,35-44,M,South,2025-06-01,2025-06-20,2025-10-31,92,3,3,60452.48,60452.48,20150.83,22.0,2,1,0,Midsize,,1
C-2087FDF0325F,Individual,45-54,M,Northeast,2025-05-01,2025-05-30,2025-05-30,246,1,1,50835.42,50835.42,50835.42,1.0,1,0,0,Heavy Jet,,3
C-0109DFE0E3AF,Individual,65+,M,Midwest,2025-08-01,2025-08-07,2025-08-07,177,1,1,19161.64,19161.64,19161.64,28.0,1,0,0,Midsize,,5
C-970FB6737C71,Individual,45-54,M,International,2025-07-01,2025-07-07,2025-07-07,208,1,1,26621.88,26621.88,26621.88,30.0,0,1,0,Ultra Long Range,,1
C-728275829686,Individual,45-54,F,South,2025-07-01,2025-07-12,2025-07-12,203,1,1,28184.39,28184.39,28184.39,15.0,1,0,0,Midsize,,3
C-36BD284A0AFA,Business,45-54,Unknown,South,2025-06-01,2025-07-17,2025-09-18,135,3,3,58024.39,58024.39,19341.46,4.0,2,1,0,Light Jet,,5
C-D3D898C6835D,Individual,55-64,M,International,2025-07-01,2025-07-17,2025-07-17,198,1,1,44639.76,44639.76,44639.76,7.0,1,0,0,Light Jet,1.0,7
C-48543028C788,Individual,65+,,West,2025-08-01,2025-08-11,2025-08-11,173,1,1,130921.12,130921.12,130921.12,53.0,0,1,0,Heavy Jet,,1
C-D901A18DD9DB,Individual,45-54,M,Midwest,2025-06-01,2025-06-18,2025-06-18,227,1,1,7964.53,7964.53,7964.53,5.0,1,0,0,Midsize,,5
C-8FEA7A6E0332,Individual,45-54,Unknown,South,2025-06-01,2025-06-19,2025-06-19,226,1,1,15638.03,15638.03,15638.03,1.0,1,0,0,Midsize,3.0,4
C-3368087805DB,Individual,55-64,M,Northeast,2025-08-01,2025-08-09,2025-08-09,175,1,1,18074.13,18074.13,18074.13,17.0,1,0,0,Light Jet,9.0,3
C-F9F27DA25E46,Individual,55-64,M,West,2025-07-01,2025-07-05,2025-07-05,210,1,1,37704.53,37704.53,37704.53,12.0,1,0,0,Super Mid,1.0,4
C-11C03B49E741,Individual,65+,M,West,2025-06-01,2025-06-30,2025-07-24,191,2,2,45855.54,45855.54,22927.77,4.5,2,0,0,Heavy Jet,,4
C-AC7BCED547A4,Individual,55-64,F,Northeast,2025-07-01,2025-07-15,2025-07-15,200,1,1,45289.43,45289.43,45289.43,,1,0,0,Light Jet,2.0,2
C-C4831656CB34,Individual,45-54,M,South,2025-08-01,2025-08-05,2025-08-05,179,2,2,109278.51999999999,109278.52,54639.26,9.0,0,2,0,Midsize,,6
C-0DBD28A6569F,Individual,55-64,M,Northeast,2025-07-01,2025-07-26,2025-07-26,189,1,1,19407.41,19407.41,19407.41,0.0,1,0,0,Ultra Long Range,,7
C-1CF21089DE6E,Individual,55-64,M,South,2025-08-01,2025-08-10,2025-08-10,174,1,1,20076.86,20076.86,20076.86,15.0,1,0,0,Heavy Jet,,3
C-FD8824AC486C,Individual,55-64,M,Northeast,2025-07-01,2025-08-08,2025-11-26,66,10,10,184942.25,184942.25,18494.22,5.8,4,6,0,Super Mid,0.0,3
C-0A3EADD84601,Individual,55-64,M,International,2025-11-01,2025-11-07,2025-11-07,85,1,1,10776.41,10776.41,10776.41,7.0,0,1,0,Midsize,,3
C-AE72ACF87A04,Individual,55-64,F,Northeast,2025-10-01,2025-10-05,2026-01-15,16,2,2,58780.96,58780.96,29390.48,40.0,1,1,0,Midsize,5.0,3
C-4E9D38910DCD,Individual,55-64,F,Midwest,2025-08-01,2025-08-07,2025-11-23,69,2,2,44215.44,44215.44,22107.72,11.5,2,0,0,Midsize,3.0,2
C-2A22F4136A5A,Individual,65+,M,South,2025-08-01,2025-08-28,2025-11-06,86,3,3,140234.99,140234.99,46745.0,18.0,0,3,0,Super Mid,8.0,6
C-B211B5244E6D,Individual,55-64,F,West,2025-08-01,2025-08-01,2025-08-01,183,1,1,20248.46,20248.46,20248.46,0.0,1,0,0,Ultra Long Range,,6
C-E1E9D01E2A6E,Individual,45-54,M,Unknown,2025-08-01,2025-09-17,2025-09-17,136,1,1,35811.22,35811.22,35811.22,12.0,0,0,1,Midsize,6.0,2
C-7ABA627246D0,Individual,45-54,F,South,2025-08-01,2025-08-24,2025-09-15,138,2,2,62150.200000000004,62150.2,31075.1,3.0,2,0,0,Light Jet,,3
C-EF4FEC99FE1B,Individual,55-64,F,South,2025-11-01,2025-11-06,2025-11-06,86,1,1,50768.38,50768.38,50768.38,22.0,0,1,0,Light Jet,,4
C-7582B993472C,Individual,35-44,M,Northeast,2025-09-01,2025-12-08,2026-01-24,7,5,5,81959.36,81959.36,16391.87,5.8,5,0,0,Light Jet,7.0,3
C-931CD3BDE57E,Individual,55-64,F,South,2025-09-01,2025-12-30,2025-12-30,32,1,1,29614.62,29614.62,29614.62,49.0,1,0,0,Midsize,7.0,3
C-F0045805E814,Individual,45-54,M,West,2025-10-01,2025-10-03,2025-10-03,120,1,1,14517.21,14517.21,14517.21,25.0,0,1,0,Light Jet,6.0,3
C-88F4D0F0496A,Individual,45-54,M,International,2025-09-01,2025-09-24,2025-09-24,129,1,1,34099.94,34099.94,34099.94,14.0,1,0,0,Light Jet,,5
C-7829AED005E7,Individual,55-64,F,Northeast,2025-09-01,2025-11-25,2025-11-25,67,1,1,40325.28,40325.28,40325.28,8.0,1,0,0,Light Jet,,9
C-E275F6BBB1B1,Individual,45-54,M,South,2025-09-01,2025-11-17,2025-12-20,42,2,2,44404.94,44404.94,22202.47,35.5,1,1,0,Heavy Jet,,4
C-60B7E997B67B,Individual,45-54,M,Northeast,2025-09-01,2025-09-19,2025-09-19,134,1,1,46900.32,46900.32,46900.32,0.0,1,0,0,Heavy Jet,,2
C-AAFAB814FA06,Individual,35-44,M,West,2025-09-01,2025-09-20,2025-09-20,133,1,1,8845.81,8845.81,8845.81,1.0,0,1,0,Midsize,,3
C-446793057F30,Individual,55-64,F,South,2025-09-01,2025-09-22,2025-09-22,131,1,1,19625.15,19625.15,19625.15,2.0,0,1,0,Light Jet,,10
C-6DA80CC60A4D,Individual,55-64,M,Northeast,2025-11-01,2025-11-26,2025-11-26,66,1,1,46681.49,46681.49,46681.49,62.0,0,1,0,Super Mid,,6
C-69832A1268FC,Individual,65+,M,West,,2025-09-24,2025-09-24,129,1,1,14704.23,14704.23,14704.23,0.0,1,0,0,Midsize,0.0,9
C-626CDA9A99A3,Individual,45-54,F,West,2025-12-01,2025-12-08,2025-12-08,54,1,1,39027.18,39027.18,39027.18,9.0,0,1,0,Super Mid,,7
C-A979A0581B80,Individual,45-54,F,South,2025-12-01,2025-12-25,2025-12-25,37,1,1,26423.49,26423.49,26423.49,6.0,0,1,0,Midsize,,4
C-6A03FCEAE4AD,Individual,45-54,M,West,2025-10-01,2025-10-17,2025-10-17,106,1,1,16742.18,16742.18,16742.18,16.0,0,1,0,Super Mid,,5
C-CAEB4D0FA369,Individual,65+,M,South,2025-10-01,2025-10-08,2025-10-08,115,1,1,24987.37,24987.37,24987.37,4.0,0,1,0,Light Jet,,6
C-3280D0B77EAF,Individual,45-54,M,South,2025-09-01,2025-10-05,2025-10-15,108,2,2,31390.840000000004,31390.84,15695.42,2.5,0,2,0,Light Jet,,7
C-7C33F9768E63,Individual,45-54,M,Midwest,2025-10-01,2025-10-17,2025-10-17,106,1,1,22297.8,22297.8,22297.8,14.0,0,1,0,Midsize,8.0,2
C-032AD6B9FB5D,Individual,55-64,M,West,2025-10-01,2025-10-09,2025-10-09,114,1,1,33415.13,33415.13,33415.13,5.0,1,0,0,Ultra Long Range,,5
C-6ACBEED694F5,Individual,45-54,F,South,2025-10-01,2025-10-12,2026-01-30,1,7,7,162516.22,162516.22,23216.6,7.7,2,4,1,Midsize,,6
C-22BEE24F05BB,Individual,45-54,M,South,2025-10-01,2025-12-24,2026-01-29,2,4,4,57615.17,57615.17,14403.79,9.2,4,0,0,Heavy Jet,,4
C-72A1D38889AD,Individual,45-54,M,South,2025-10-01,2025-10-10,2025-11-20,72,4,4,99457.55,99457.55,24864.39,5.5,2,2,0,Midsize,3.0,3
C-DC39F3BF0E4C,Individual,55-64,M,South,2025-10-01,2025-10-25,2025-10-26,97,2,2,840874.2,840874.2,420437.1,13.0,0,2,0,Light Jet,,5
C-297184018E03,Individual,35-44,F,South,2025-12-01,2026-01-04,2026-01-04,27,1,1,14685.6,14685.6,14685.6,20.0,1,0,0,Super Mid,1.0,4
C-8BB2CD1CF57A,Individual,45-54,M,South,2025-11-01,2025-11-05,2025-11-05,87,1,1,17744.21,17744.21,17744.21,29.0,1,0,0,Heavy Jet,4.0,3
C-0591AB0C4DFF,Individual,35-44,Unknown,Northeast,2025-10-01,2025-11-12,2026-01-09,22,3,3,34153.130000000005,34153.13,11384.38,5.3,1,2,0,Ultra Long Range,7.0,7
C-82752F63DB32,Individual,55-64,M,West,2025-12-01,2025-12-18,2025-12-18,44,1,1,48260.85,48260.85,48260.85,68.0,0,1,0,Super Mid,4.0,3
C-F9BF5145E6DF,Individual,35-44,M,West,2025-10-01,2025-10-08,2025-10-08,115,1,1,12450.97,12450.97,12450.97,0.0,1,0,0,Midsize,,4
C-374AB9C527E2,Individual,45-54,M,West,2025-10-01,2025-10-11,2025-10-11,112,1,1,17767.33,17767.33,17767.33,1.0,0,1,0,Heavy Jet,,2
C-838A94E6617E,Individual,55-64,M,South,2025-10-01,2025-10-12,2025-10-12,111,1,1,12281.56,12281.56,12281.56,1.0,1,0,0,Super Mid,3.0,6
C-EB1CF1DF6A65,Individual,65+,F,International,2026-01-01,2026-01-30,2026-01-30,1,1,1,11611.58,11611.58,11611.58,58.0,1,0,0,Ultra Long Range,,7
C-2E9148C209BA,Individual,45-54,M,Midwest,2025-11-01,2025-12-22,2025-12-22,40,1,1,23283.82,23283.82,23283.82,21.0,1,0,0,Midsize,,4
C-C8BC94C05D34,Individual,45-54,M,West,2025-10-01,2025-10-21,2025-10-21,102,1,1,9995.88,9995.88,9995.88,5.0,1,0,0,Heavy Jet,,5
C-EB8C9353F4CE,Individual,65+,F,Midwest,2025-11-01,2025-11-08,2025-11-08,84,1,1,54778.28,54778.28,54778.28,18.0,0,1,0,Midsize,,6
C-534058A14472,Business,25-34,M,International,2025-10-01,2025-12-02,2026-01-13,18,2,2,63615.04,63615.04,31807.52,3.5,0,2,0,Midsize,4.0,3
C-F0FE8ABA3C53,Individual,25-34,F,Northeast,,2026-01-08,2026-01-29,2,2,2,48526.600000000006,48526.6,24263.3,5.5,2,0,0,Midsize,,4
C-7E595A278250,Individual,55-64,M,South,,2026-01-08,2026-01-08,23,1,1,39297.47,39297.47,39297.47,16.0,0,1,0,Midsize,,3
C-EBF63AEFF4EC,Individual,45-54,M,West,2025-10-01,2025-10-29,2025-10-29,94,1,1,9627.35,9627.35,9627.35,0.0,1,0,0,Light Jet,,3
C-4E682AAC47D5,Individual,35-44,F,West,2025-11-01,2025-11-02,2025-11-02,90,1,1,10214.4,10214.4,10214.4,1.0,1,0,0,Light Jet,,3
C-77402BF875CC,Business,55-64,F,West,2025-12-01,2025-12-16,2025-12-16,46,1,1,22342.05,22342.05,22342.05,27.0,0,1,0,Midsize,,11
C-677D101ADDFD,Business,45-54,M,Northeast,2025-12-01,2025-12-21,2025-12-21,41,1,1,13958.28,13958.28,13958.28,12.0,1,0,0,Light Jet,10.0,4
C-AF29A5B7E319,Individual,45-54,M,South,2025-11-01,2025-12-14,2025-12-17,45,2,2,37287.95,37287.95,18643.97,,2,0,0,Ultra Long Range,,4
C-1548B9B966EE,Individual,35-44,M,Northeast,,2025-11-21,2025-11-21,71,1,1,31618.2,31618.2,31618.2,9.0,1,0,0,Super Mid,,2
C-90088C90D0B5,Individual,55-64,M,International,2025-12-01,2025-12-23,2026-01-04,27,2,2,51875.770000000004,51875.77,25937.88,9.0,2,0,0,Ultra Long Range,2.0,5
C-7FA5ADC8BD6F,Individual,55-64,M,Northeast,2025-11-01,2025-11-19,2025-11-19,73,1,1,24327.55,24327.55,24327.55,5.0,0,1,0,Ultra Long Range,4.0,3
C-78233EC9B4D9,Business,45-54,Unknown,Northeast,2025-11-01,2025-11-29,2025-11-29,63,1,1,34320.04,34320.04,34320.04,5.0,1,0,0,Light Jet,,2
C-4269A517838F,Individual,65+,F,South,2025-11-01,2025-11-14,2025-11-16,76,2,2,19271.440000000002,19271.44,9635.72,,2,0,0,Heavy Jet,,3
C-EC853BCBE73D,Individual,35-44,F,Northeast,2026-01-01,2026-01-06,2026-01-06,25,1,1,11149.92,11149.92,11149.92,47.0,1,0,0,Super Mid,1.0,5
C-30F48101B712,Individual,35-44,F,Midwest,2025-11-01,2025-11-21,2025-11-21,71,1,1,16114.33,16114.33,16114.33,,1,0,0,Midsize,,6
C-B87F78A98C93,Individual,45-54,M,West,2025-12-01,2025-12-08,2025-12-10,52,2,2,36656.79,36656.79,18328.4,4.5,2,0,0,Light Jet,,3
C-F8AB19EA73E7,Individual,45-54,M,West,2025-12-01,2025-12-22,2025-12-22,40,1,1,42143.82,42143.82,42143.82,2.0,0,1,0,Super Mid,0.0,6
C-9BD4C24C64FB,Individual,45-54,Other,Northeast,2025-12-01,2025-12-27,2025-12-27,35,1,1,29381.76,29381.76,29381.76,11.0,0,1,0,Super Mid,8.0,2
C-D069FD30DD0F,Individual,45-54,M,West,2025-12-01,2025-12-25,2026-01-04,27,2,2,39468.130000000005,39468.13,19734.07,2.0,2,0,0,Light Jet,,1
C-D86E5BB57388,Individual,55-64,M,South,2025-12-01,2025-12-26,2025-12-26,36,1,1,52411.92,52411.92,52411.92,4.0,1,0,0,Super Mid,,5
C-F1FA6AA14D79,Individual,35-44,M,West,2026-01-01,2026-01-04,2026-01-04,27,1,1,80697.77,80697.77,80697.77,1.0,1,0,0,Heavy Jet,2.0,6
C-8664023065D1,Individual,65+,M,Northeast,2026-01-01,2026-01-05,2026-01-05,26,1,1,17538.16,17538.16,17538.16,0.0,0,1,0,Midsize,,2
C-BCF2E3BBB18C,Business,45-54,F,Northeast,2026-01-01,2026-01-19,2026-01-19,12,1,1,45148.26,45148.26,45148.26,5.0,0,1,0,Ultra Long Range,5.0,3
C-BEF0CFCBE7E8,Individual,55-64,F,West,2026-01-01,2026-01-22,2026-01-25,6,2,2,24707.010000000002,24707.01,12353.5,1.5,2,0,0,Light Jet,,2
